Id,Title,Body,ImageURLs,llm_title_response,llm_body_response
79139152,Is there a way to update LineAmountType in invoice using Xero api?,"Issue: LineAmountType is not changing when I use POST api to update an invoices that is in 'DRAFT' status. Is it my mistake or XeroAPI mistake?
Procedure:
Post API: https://api.xero.com/api.xro/2.0/invoices/0463f612-d64d-4ca6-94d9-b8fe69ead528
Body:
{
""Status"": ""DRAFT"",
""LineAmountType"": ""Exclusive""
}
Response:

",['https://i.sstatic.net/2fKsmudM.png'],Xero API - Invoice LineAmountType is Overridden Despite Setting it in the Request Body,"I'm sending a POST request to the Xero API (https://api.xero.com/api.xro/2.0/invoices/{InvoiceID}) to update an invoice. I'm trying to change the `LineAmountTypes` from ""Exclusive"" to ""Inclusive"".

**Request Body:**

```json
{
  ""Status"": ""DRAFT"",
  ""LineAmountType"": ""Exclusive""
}
```

**Response:**

The response code is 200 OK, and the response body shows the `LineAmountTypes` as ""Inclusive"" in the main object. However, when I retrieve the invoice details again, the `LineAmountTypes` are still set to ""Exclusive"".

**Question:**

Why is the `LineAmountTypes` property not updating as expected even though the API response indicates success? Am I missing something in the request body or is there a specific workflow for updating this property?"
79138170,Why these 2 query have same execution plan?,"I have 2 queries and one of them has an inner query.
I think the second one is faster because in the first query, first load all Genre second apply where condition and top 1 on it, but when execution plan obtained, both queries have the same cost.
anyone can explain?
SELECT TOP(1) *
FROM (
    selecT * from Movie.Genre 
) AS [e]
WHERE [e].[IsDeleted] = CAST(0 AS bit) AND [e].[LastEditDateTime] IS NOT NULL
go  

selecT TOP(1) * 
from Movie.Genre e
where  [e].[IsDeleted] = CAST(0 AS bit) AND [e].[LastEditDateTime] IS NOT NULL


i expect second query execute faster and has less cost.
",['https://i.sstatic.net/EDy3Vp5Z.png'],Why does using a subquery in SQL Server result in a higher query cost compared to a direct table reference?,"I'm trying to understand why these two seemingly identical queries have different execution plans in SQL Server.

**Query 1:**

```sql
SELECT * 
FROM ( 
    select * 
    from Movie.Genre 
) AS [e] 
WHERE [e].[IsDeleted] = CAST(0 AS bit) 
  AND [e].[LastEditDateTime] IS NOT NULL
```

**Query 2:**

```sql
select * 
from Movie.Genre e 
where [e].[IsDeleted] = CAST(0 AS bit) 
  AND [e].[LastEditDateTime] IS NOT NULL
```

Both queries result in a Clustered Index Scan with a cost of 100%. I expected the query optimizer to recognize that both queries are functionally equivalent and generate the same plan.

Is there a reason why the first query, which includes a subquery selecting all columns, would be treated differently by the optimizer? Could this be impacting performance, and if so, are there any ways to optimize this further?"
79137268,"In VSCode language extension while comment toggling, comment indicator goes to 1 column left side from cursor pointer","I am creating a language extension, we don't use 1st column in this language purposely. So My language code start from 2nd column only. Now when I comment using ""CTRL+/"" (comment toggling) language code statement, Comment indicator (!) goes to first column (which is invalid in my language), my code shift by 1 column to right side.
I have to explicitly move comment indicator to 2nd column. then only comments are recognised by Textmate grammar. Please checkout the below image.

Is there a way to configure such thing in vscode language extension.
",['https://i.sstatic.net/6HixI1gB.png'],"""Duplicate class declaration"" or ""Class 'X' already defined"" error","I'm seeing some strange syntax highlighting in my IDE (not sure of the exact name, it's what comes with .NET 7) and I'm not sure what it means.  The code seems to run fine, but the repeated `Declare class` statements, each with slightly different highlighting, is throwing me off.

Here's the code snippet:

```
Declare class RecordStack internal
! Declare class RecordStack internal
! Declare class RecordStack internal
```

Is this some kind of preprocessor directive or special syntax I'm not familiar with? What do the exclamation marks signify?"
79136777,"TeXify with IntelliJ IDEA for Mac M1 (Silicon) remains in an endless background process: ""Updating indexes""","I installed MacTeX from Homebrew by running the command:
brew install --cask mactex

Then, in IntelliJ IDEA CE I installed the TeXify and PDFView plugin.
When I try to create my first LaTeX-based project, it creates, but a background process appears that never ends: Updatind indexes

Is there a way to fix this, or do I need to install something else?
",['https://i.sstatic.net/fYDRrB6t.png'],IntelliJ IDEA taking too long to index LaTeX project with external libraries,"I'm trying to compile a simple LaTeX document in IntelliJ IDEA, but it seems to be stuck indexing files and never finishes building. 

Here's what I've observed:

* The ""Background Tasks"" window shows ""Updating indexes"" and ""Indexing module 'bienal'"".
* The indexing process seems to be stuck on a specific file: `/usr/local/texlive/2024/texmf-dist/tex/latex/wargame/tikzlibrarywargame.natoapp6c.code.tex`.
* I've tried invalidating the cache and restarting IntelliJ, but the issue persists.

My LaTeX project is relatively small, and I haven't encountered this issue before. 

Could there be a problem with this specific file that's causing the indexing to hang? How can I troubleshoot and resolve this issue?"
79136659,VSCode move primary side bar to bottom (*not* the activity bar),"In VSCode, I want to move the primary side bar to the bottom, so that it's easier to use VSCode in a profile-oriented monitor. Is this possible either in the settings or with an extension?
Note that I am not talking about the activity bar. I'm talking about the primary side bar, as described here:

By default, the Primary Side Bar is located on the left of the workbench and shows views such as the Explorer, Search, and Source Control views


I want to use a profile-oriented monitor, but having the sidebar on the side takes up ~1/3 of my screen. It'd be much more economical to have it on the bottom.
",['https://i.sstatic.net/GZTRBlQE.png'],Empty window in VS Code - How to open files or folders?,"I'm having trouble figuring out why my VS Code window is blank. I have a simple JavaScript project open with some basic files (HTML, JS, package.json), but when I open any file, the editor area remains completely empty. 

I've tried restarting VS Code and my computer, but the issue persists. I haven't made any recent changes to my VS Code settings or installed any new extensions. 

Has anyone else encountered this issue before? Any suggestions on how to troubleshoot this?"
79132115,Run Roboelectric in Unit Testing and Most Efficient way to perform instrument test at physical device,"I'm doing some old codelab on testing here, But in the codelab it uses Roboelectric in UnitTest folder, but when I run that it stuck on this part

Here's the code.
@RunWith(AndroidJUnit4::class)
class TasksViewModelTest {

    // Subject under test
    private lateinit var tasksViewModel: TasksViewModel

    // Executes each task synchronously using Architecture Components.
    @get:Rule
    var instantExecutorRule = InstantTaskExecutorRule()

    @Before
    fun setupViewModel() {
        tasksViewModel = TasksViewModel(ApplicationProvider.getApplicationContext())
    }


    @Test
    fun addNewTask_setsNewTaskEvent() {

        // When adding a new task
        tasksViewModel.addNewTask()

        // Then the new task event is triggered
        val value = tasksViewModel.newTaskEvent.getOrAwaitValue()
        assertThat(
            value.getContentIfNotHandled(), (not(nullValue()))
        )
    }

    @Test
    fun getTasksAddViewVisible() {

        // When the filter type is ALL_TASKS
        tasksViewModel.setFiltering(TasksFilterType.ALL_TASKS)

        // Then the ""Add task"" action is visible
        assertThat(tasksViewModel.tasksAddViewVisible.getOrAwaitValue(), `is`(true))
    }

}

Well I know that the purpose of the UnitTest is to run the test faster, I on the later codelab it stated that it's faster to mock / fake the repository and pass it to the viewModel rather than using context and instantiate the viewModel (which remove the AndroidJUnit4 test runner) and remove the roboelectric test that takes ages to run.

My question is that so does the Roboelectric fall into the Instrumented test (which belong to the AndroidTest folder) or the unitTest, because it seems I can't run the test because it hang indefinately.

Also my other question, is how to setup your physical device for instrument and end to end testing efficiently. In many cases, you need to install the app, activate the Display pop up windows while running background for each app and run the testing. Does there any alternative way of doing the instrument / end to end testing in the physical device?


Thanks for reading this. And It will probably my reminder to doing testing in the future
I look up at some SO question about running test on physical device, but none of that are satisfy my question.
",['https://i.sstatic.net/EXxgbgZP.png'],"Android Studio - How to fix ""See tests view at Run tool window"" in Android Unit Test?","I'm experiencing an issue where my Android instrumentation tests are stuck in an infinite loop during execution. The tests are written using Kotlin and the AndroidX Test library (AndroidJUnit4).

Here's the relevant code snippet from my test class:

```kotlin
@RunWith(AndroidJUnit4::class)
class TasksViewModelTest {

    // Subject under test
    private lateinit var tasksViewModel: TasksViewModel

}
```

The tests were running fine previously, but now they seem to get stuck indefinitely. The progress bar in Android Studio keeps running, and the tests never complete. I've tried:

- Cleaning and rebuilding the project.
- Invalidating caches and restarting Android Studio.
- Running the tests on both an emulator and a physical device.

However, the issue persists. I'm unable to identify any specific error messages or exceptions. The build output doesn't provide any helpful clues either.

Has anyone encountered a similar issue with Android instrumentation tests getting stuck in an infinite loop? Any suggestions on how to debug or resolve this problem would be greatly appreciated."
79131431,PgAdmin4 unable to query or view data generated in a table by prisma,"I am making use of prisma ORM to connect to my database and create table to read or write data to the table using postgres server. I was able to follow the prisma get started tutorial prisma-get-started and and successfully created 3 tables, when I use prisma-client to read data from the tables in my code it successfully return data for me.
My schema
DATABASE_URL=""postgresql://jideotetic:Jideotetic012345$@localhost:5432/mini_message_board?schema=public""
generator client {
  provider = ""prisma-client-js""
}

datasource db {
  provider = ""postgresql""
  url      = env(""DATABASE_URL"")
}

model Post {
  id        Int      @id @default(autoincrement())
  createdAt DateTime @default(now())
  updatedAt DateTime @updatedAt
  title     String   @db.VarChar(255)
  content   String?
  published Boolean  @default(false)
  author    User     @relation(fields: [authorId], references: [id])
  authorId  Int
}

model Profile {
  id     Int     @id @default(autoincrement())
  bio    String?
  user   User    @relation(fields: [userId], references: [id])
  userId Int     @unique
}

model User {
  id      Int      @id @default(autoincrement())
  email   String   @unique
  name    String?
  posts   Post[]
  profile Profile?
}

My index.ts
import { PrismaClient } from ""@prisma/client"";

const prisma = new PrismaClient();

async function main() {
    const allUsers = await prisma.user.findMany({
        include: {
            posts: true,
            profile: true,
        },
    });
    console.dir(allUsers, { depth: null });
}

main()
    .then(async () => {
        await prisma.$disconnect();
    })
    .catch(async (e) => {
        console.error(e);
        await prisma.$disconnect();
        process.exit(1);
    });

The response
[
  {
    id: 1,
    email: 'alice@prisma.io',
    name: 'Alice',
    posts: [
      {
        id: 1,
        createdAt: 2024-10-27T19:06:37.382Z,
        updatedAt: 2024-10-27T19:20:26.176Z,
        title: 'Hello World',
        id: 1,
        createdAt: 2024-10-27T19:06:37.382Z,
        updatedAt: 2024-10-27T19:20:26.176Z,
        title: 'Hello World',
        title: 'Hello World',
        content: null,
        published: true,
        authorId: 1
      }
    profile: { id: 1, bio: 'I like turtles', userId: 1 }
  }
]

The issue I am having is that when I open my PgAdmin4 for postgres and connect to my database, I can see those 3 tables in my schema view but when I use a select statement to query data from the table it keeps returning an error that the table cannot be found

Other tables I created using the GUI are working fine, I need assistance on how I can get this working...I can provide further clarifications if needed.
",['https://i.sstatic.net/2f4Hgd7M.png'],"PostgreSQL ERROR: relation ""post"" does not exist - Case Sensitivity Issue?","I am getting the error message ""ERROR: relation ""post"" does not exist"" when trying to run a simple SELECT query in pgAdmin 4. I have verified that the table is named ""Post"" and it is listed under the ""Tables"" section in the Object Explorer.

Here is the query I am trying to run:

```sql
SELECT * FROM Post;
```

I have tried refreshing the table list and restarting pgAdmin, but the error persists. I am using PostgreSQL 17 and pgAdmin 4.

What could be causing this error and how can I fix it?"
79131385,docker-compose: Getting fe_sendauth: no password supplied in pgadmin:8.12,"I have been trying to create a passwordless set-up for pgadmin with a postgres DB instance via docker-compose.
services:
  db:
    hostname: dbserv
    container_name: dbserv
    image: postgres:12-alpine
    restart: always
    environment:
      POSTGRES_USER: root
      POSTGRES_PASSWORD: root
    ports:
      - ""5432:5432""
    networks:
      - dbnet
    volumes:
      - db-data:/var/lib/postgresql/data
    extra_hosts:
      - ""host.docker.internal:host-gateway""
    healthcheck:
      test: [ ""CMD-SHELL"", ""pg_isready"" ]
      interval: 10s
      timeout: 30s
      retries: 5
      
  pgadmin:
    container_name: pgadmin
    image: dpage/pgadmin4:${PGADMIN_VERSION-8.12}
    restart: always
    environment:
      PGADMIN_DEFAULT_EMAIL: ${PGADMIN_EMAIL-admin@admin.com}
      PGADMIN_DEFAULT_PASSWORD: ${PGADMIN_PASSWORD-root}
    ports:
      - ""5050:80""
    networks:
      - dbnet
    volumes:
      - pgadmin-data:/var/lib/pgadmin
      - ./servers.json:/pgadmin4/servers.json # preconfigured servers/connections
      - ./pgpass:/tmp/pgpass # passwords for the connections in this file
    extra_hosts:
      - ""host.docker.internal:host-gateway""
    depends_on:
      db:
        condition: service_healthy    
    entrypoint: >
      /bin/sh -c ""
      mkdir -p /var/lib/pgadmin/storage/$${PGADMIN_DEFAULT_EMAIL_STORAGE};
      cp /tmp/pgpass /var/lib/pgadmin/storage/$${PGADMIN_DEFAULT_EMAIL_STORAGE}/pgpass;
      chmod 660 /var/lib/pgadmin/storage/$${PGADMIN_DEFAULT_EMAIL_STORAGE}/pgpass;
      chown pgadmin:root /tmp/pgpass;
      chown pgadmin:root /var/lib/pgadmin/storage/$${PGADMIN_DEFAULT_EMAIL_STORAGE}/pgpass;
      /entrypoint.sh
      ""
networks:
  dbnet:
    driver: bridge

volumes:
  db-data:
  pgadmin-data:

The servers.json is below:
{
    ""Servers"": {
        ""1"": {
            ""Name"": ""TestDB"",
            ""Group"": ""TestServers"",
            ""Host"": ""dbserv"",
            ""Port"": 5432,
            ""MaintenanceDB"": ""root"",
            ""Username"": ""root"",
            ""ConnectionParameters"": {
                ""sslmode"": ""prefer"",
                ""passfile"": ""./pgpass""
            }
        }
    }
}

And here is the pgpass:
dbserv:5432:root:root:root
dbserv:5432:postgres:root:root

I still keep getting the fe_sendauth: no password supplied error message when I try to connect with the TestDB within the TestServer.

Here is the first bit of the log from the pgadmin container.
chown: /tmp/pgpass: Operation not permitted
email config is {'CHECK_EMAIL_DELIVERABILITY': False, 'ALLOW_SPECIAL_EMAIL_DOMAINS': []}
NOTE: Configuring authentication for SERVER mode.
pgAdmin 4 - Application Initialisation
======================================
----------
Loading servers with:
User: admin@admin.com
SQLite pgAdmin config: /var/lib/pgadmin/pgadmin4.db
----------
Added 1 Server Group(s) and 1 Server(s).
postfix/postlog: starting the Postfix mail system
[2024-10-27 19:38:33 +0000] [1] [INFO] Starting gunicorn 22.0.0
[2024-10-27 19:38:33 +0000] [1] [INFO] Listening at: http://[::]:80 (1)
[2024-10-27 19:38:33 +0000] [1] [INFO] Using worker: gthread
[2024-10-27 19:38:33 +0000] [126] [INFO] Booting worker with pid: 126
::ffff:172.18.0.1 - - [27/Oct/2024:19:40:26 +0000] ""GET /browser/ HTTP/1.1"" 302 229 ""http://localhost:5050/login?next=/browser/"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""
...
::ffff:172.18.0.1 - - [27/Oct/2024:19:41:41 +0000] ""GET /browser/server_group/nodes/ HTTP/1.1"" 200 428 ""http://localhost:5050/browser/"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""
2024-10-27 19:41:41,987: ERROR  pgadmin:    Could not connect to server(#1) - 'TestDB'.
Error: connection failed: connection to server at ""172.18.0.2"", port 5432 failed: fe_sendauth: no password supplied
::ffff:172.18.0.1 - - [27/Oct/2024:19:41:41 +0000] ""POST /browser/server/connect/2/1 HTTP/1.1"" 401 289 ""http://localhost:5050/browser/"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36""
...

Trying to connect with psql with or without setting the PGPASSWORD works either way for both DBs:
docker exec -it dbserv psql -U root -d postgres
docker exec -it dbserv psql -U root -d root
PGPASSWORD=root docker exec -it dbserv psql -U root -d root
PGPASSWORD=root docker exec -it dbserv psql -U root -d postgres

I have scoured the web, but haven't found any solution that works for me.
",['https://i.sstatic.net/EBIgqZPa.png'],Connection to PostgreSQL server failed: fe_sendauth: no password supplied  error even though password is provided,"I am trying to connect to a PostgreSQL database named ""TestDB"" hosted on my local machine at address ""172.18.0.2"" and port 5432 using pgAdmin. I am using the username ""root"". However, I am getting the following error message:

```
connection failed: connection to server at ""172.18.0.2"", port 5432 failed:
fe_sendauth: no password supplied
```

I have double-checked that the server is running and that I can connect to it using other tools like psql. I have also verified that the username and password are correct.

I have tried the following:

* Restarting pgAdmin
* Restarting my computer
* Verifying the PostgreSQL server is running and listening on the correct port

However, the error persists. What could be causing this issue and how can I resolve it?"
79131326,Does EF Core supports `ComplexType` under `Owned` property?,"I'm using ComplexTypeAttribute for some data columns that I want to group together like:
[ComplexType]
public record TrashData(DateTime? Value)
{
    public Identity By { get; init; } = Identity.Unknown;

    private string _reason = string.Empty;
    public string? Reason
    {
        get => _reason;
        init => _reason = string.IsNullOrWhiteSpace(value) ? string.Empty : value;
    }

    private static readonly TrashData _available = new TrashData((DateTime?)null);
    public static TrashData Available => _available;
}
[ComplexType]
public record Identity(string IdKind = ""GUID"", string? Value = null)
{
  public static readonly Identity Unknown = new(""_"",""_"");
}

I found no issue adding ComplexType inside another one.
But when I added a ComplexType inside an Owned property like the following:
//(I'm using Asp Identity)
public class User : IdentityUser
{
    public required UserMetaData MetaData { get; set; } = new(default);
}
[Owned]
public record UserMetaData(string Id)
{
    public TrashData Trashed_ { get; set; } = TrashData.Available;
}

I had build issues after generating migration:

I tried to manually specify this property is complex using Fluent Method like this, but it doesn't seem to exist there:
builder.Entity<User>(e =>
{
//  e.ComplexProperty(x => x.MetaData.Trashed_); // Can call ComplexProperty

    e.OwnsOne(
        x => x.MetaData,
        o =>
        {
            o.WithOwner().HasPrincipalKey(x => x.Id).HasForeignKey(x => x.Id);
            // o.ComplexProperty(x => x.Trashed_); // Can't call complex property here.
        }
    );
}

So does EF Core 8 support complex type inside owned property, or not yet?
Note: Migration is generated against SQLite.
",['https://i.sstatic.net/f3rwjF6t.png'],'OwnedNavigationBuilder' does not contain a definition for 'ComplexProperty' when defining a Dictionary property in EF Core,"I'm getting the error message "" 'OwnedNavigationBuilder' does not contain a definition for 'ComplexProperty' "" while trying to define a complex property in my EF Core model. I'm using a `Dictionary<string, object>` to represent the complex property.

Here's the code snippet:

```csharp
b1.ComplexProperty<Dictionary<string, object>>(""Trashed_"", ""Zz.Model.Identity.UserMetaData.Trashed_#TrashData"", b2 =>
{
    b2.IsRequired();
    b2.Property<string>(""Reason"").HasColumnType(""TEXT"");
    b2.Property<DateTime?>(""Value"").HasColumnType(""TEXT"");
});
```

I've checked the documentation and online resources, but I couldn't find any examples or solutions for using `ComplexProperty` with a dictionary in this way. 

What am I doing wrong? Is there a different approach to define a complex property as a dictionary in EF Core?"
79130670,Why are they sometimes inconsistent? value of java.sql.Date type received from server then converted by google.gson .A json string sent from server,"Why are the dates sometimes inconsistent? Value of java.sql.Date type received from client Postman then is deserialized by com.google.gson.Gson (and before instantiating the Gson instance, I register two adapters -- one for deserializing java.sql.Date, another for deserializing java.sql.Time). And a JSON string sent from client.
I try to send a request from Postman to Tomcat v9.0 and deserialized the raw data (here is a JSON string) to DietDiary object which contain two fields with type java.sql.Date and java.sql.Time using com.google.gson package.
Two keys of raw data of request in Postman.
""createDate"":""2022-05-05"",
""createTime"":""12:00:00"", 


But the console in Eclipse prints
Ready to deserialize.
dietDiary:DietDiary [diaryId=2, userId=2, createDate=2021-12-26, createTime=00:00:00, totalFat=2.52, totalCarbon=2.3, totalProtein=2.1, totalFiber=2.1, totalSugar=1.2, totalSodium=1.1, totalCalories=1.21]

I don't know why?
Detailed info
Here is detailed info.

Client: Postman

Request method: GET

URL: http://localhost:8080/HealthHelper/dietDiary/test

Raw data: A JSON string:
{
    ""diaryId"":2,
    ""userId"":2,
    ""createDate"":""2022-05-05"",
    ""createTime"":""12:00:00"",  
    ""totalFat"":2.52,
    ""totalCarbon"":2.3,
    ""totalProtein"":2.1,
    ""totalFiber"":2.1,
    ""totalSugar"":1.2,
    ""totalSodium"":1.1,
    ""totalCalories"":1.21 
}


Client Tomcat v9.0


Code
In /HealthHelper/src/main/java/controller/TestController.java
package controller;

import java.io.IOException;
import java.text.ParseException;
import java.text.SimpleDateFormat;
import java.util.ArrayList;
import java.sql.Date;
import java.sql.Time;

import javax.servlet.annotation.WebServlet;
import javax.servlet.http.HttpServlet;
import javax.servlet.http.HttpServletRequest;
import javax.servlet.http.HttpServletResponse;

import com.google.gson.Gson;
import com.google.gson.GsonBuilder;
import com.google.gson.JsonDeserializationContext;
import com.google.gson.JsonDeserializer;
import com.google.gson.JsonElement;
import com.google.gson.JsonObject;
import com.google.gson.JsonParseException;

import constant.SqlDatePattern;
import constant.SqlTimePattern;
import util.gson.GsonForSqlDateAndSqlTime;
import util.gson.deserializer.JsonDeserializerForSqTime;
import util.gson.deserializer.JsonDeserializerForSqlDate;
import vo.DietDiary;

@WebServlet(""/dietDiary/test"")
public class TestController extends HttpServlet {

    private static final long serialVersionUID = 1L;
    @Override
    protected void doGet(HttpServletRequest req, HttpServletResponse res) throws IOException {  
        Gson gson = GsonForSqlDateAndSqlTime.gson;
        DietDiary dietDiary = gson.fromJson(req.getReader(), DietDiary.class);
        
        System.out.println(""Ready to deserialize."");
        System.out.println(""dietDiary:""+dietDiary);
    }
}

In /HealthHelper/src/main/java/vo/DietDiary.java
A class that satisfies JavaBean rule and not be polluted.
package vo;

import java.sql.Date;
import java.sql.Time;

public class DietDiary {
    private int diaryId;
    private int userId;
    private Date createDate;
    private Time createTime;
    private Double totalFat;
    private Double totalCarbon;
    private Double totalProtein;
    private Double totalFiber;
    private Double totalSugar;
    private Double totalSodium;
    private Double totalCalories;
    
    public int getDiaryId() {
        return diaryId;
    }
    public void setDiaryId(int diaryId) {
        this.diaryId = diaryId;
    }
    public int getUserId() {
        return userId;
    }
    public void setUserId(int userId) {
        this.userId = userId;
    }
    public Date getCreateDate() {
        return createDate;
    }
    public void setCreateDate(Date createDate) {
        this.createDate = createDate;
    }
    public Time getCreateTime() {
        return createTime;
    }
    public void setCreateTime(Time createTime) {
        this.createTime = createTime;
    }
    public Double getTotalFat() {
        return totalFat;
    }
    public void setTotalFat(Double totalFat) {
        this.totalFat = totalFat;
    }
    public Double getTotalCarbon() {
        return totalCarbon;
    }
    public void setTotalCarbon(Double totalCarbon) {
        this.totalCarbon = totalCarbon;
    }
    public Double getTotalProtein() {
        return totalProtein;
    }
    public void setTotalProtein(Double totalProtein) {
        this.totalProtein = totalProtein;
    }
    public Double getTotalFiber() {
        return totalFiber;
    }
    public void setTotalFiber(Double totalFiber) {
        this.totalFiber = totalFiber;
    }
    public Double getTotalSugar() {
        return totalSugar;
    }
    public void setTotalSugar(Double totalSugar) {
        this.totalSugar = totalSugar;
    }
    public Double getTotalSodium() {
        return totalSodium;
    }
    public void setTotalSodium(Double totalSodium) {
        this.totalSodium = totalSodium;
    }
    public Double getTotalCalories() {
        return totalCalories;
    }
    public void setTotalCalories(Double totalCalories) {
        this.totalCalories = totalCalories;
    }
    
    public boolean equals(Object object) {
        if(object instanceof DietDiary) {
            return false;
        }
        
        DietDiary dietDiary = (DietDiary) object;
        
        if(!Objects.equals(this.getUserId(),dietDiary.getUserId()) {
            return false;
        }
        
        if(!Objects.equals(this.getUserId(),dietDiary.getUserId()) {
            return false;
        }
        
        if(!Objects.equals(this.getCreateDate(),dietDiary.getCreateDate()) {
            return false;
        }
        
        if(!Objects.equals(this.getCreateDate(),dietDiary.getCreateTime()) {
            return false;
        }
        
        return true;
    }
    
    @Override
    public String toString() {
        return ""DietDiary [diaryId="" + diaryId + "", userId="" + userId + "", createDate="" + createDate + "", createTime=""
                + createTime + "", totalFat="" + totalFat + "", totalCarbon="" + totalCarbon + "", totalProtein=""
                + totalProtein + "", totalFiber="" + totalFiber + "", totalSugar="" + totalSugar + "", totalSodium=""
                + totalSodium + "", totalCalories="" + totalCalories + ""]"";
    }
    
}

In /HealthHelper/src/main/java/util/gson/GsonForSqlDateAndSqlTime.java
I put a Gson instance whose adapters are registered for deserialized java.sql.Date and java.sql.Time in GsonForSqlDateAndSqlTime public class
package util.gson;

import java.sql.Date;
import java.sql.Time;

import com.google.gson.Gson;
import com.google.gson.GsonBuilder;

import util.gson.deserializer.JsonDeserializerForSqTime;
import util.gson.deserializer.JsonDeserializerForSqlDate;

public class GsonForSqlDateAndSqlTime {
    public static Gson gson = new GsonBuilder()
            .registerTypeAdapter(Date.class, JsonDeserializerForSqlDate.dateDeserializer)
            .registerTypeAdapter(Time.class, JsonDeserializerForSqTime.timeDeserializer)
            .create();
}

In /HealthHelper/src/main/java/util/gson/deserializer/JsonDeserializerForSqlDate.java
package util.gson.deserializer;

import java.lang.reflect.Type;
import java.sql.Date;
import java.text.ParseException;
import java.text.SimpleDateFormat;

import com.google.gson.JsonDeserializationContext;
import com.google.gson.JsonDeserializer;
import com.google.gson.JsonElement;
import com.google.gson.JsonParseException;

import constant.SqlDatePattern;

public class JsonDeserializerForSqlDate {
    public static JsonDeserializer<Date> dateDeserializer = new JsonDeserializer<Date>() {
        @Override
        public Date deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)
                throws JsonParseException {
            SimpleDateFormat dateFormat = new SimpleDateFormat(SqlDatePattern.sqlDatePattern);
            try {
                return new Date(dateFormat.parse(json.getAsString()).getTime());
            } catch (ParseException e) {
                throw new JsonParseException(e);
            }
        }
    };
}

In /HealthHelper/src/main/java/util/gson/deserializer/JsonDeserializerForSqTime.java
package util.gson.deserializer;

import java.lang.reflect.Type;
import java.sql.Time;
import java.text.ParseException;
import java.text.SimpleDateFormat;

import com.google.gson.JsonDeserializationContext;
import com.google.gson.JsonDeserializer;
import com.google.gson.JsonElement;
import com.google.gson.JsonParseException;

import constant.SqlTimePattern;

public class JsonDeserializerForSqTime {
    public static JsonDeserializer<Time> timeDeserializer = new JsonDeserializer<Time>() {
        @Override
        public Time deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)
                throws JsonParseException {
            SimpleDateFormat timeFormat = new SimpleDateFormat(SqlTimePattern.sqlTimePattern);
            try {
                return new Time(timeFormat.parse(json.getAsString()).getTime());
            } catch (ParseException e) {
                throw new JsonParseException(e);
            }
        }
    };
}

What did I try?
I have read these docs.

API about JsonDeserializer interface in com.google.gson package

",['https://i.sstatic.net/z1YwbLo5.png'],How to access data from a JSON response in Postman?,"I am sending a GET request to my backend Spring Boot application using Thunder Client. The request successfully returns a 200 OK status and the expected JSON response. However, the ""createTime"" field in the JSON response shows ""12:00:00"" regardless of the actual time stored in the database.

Here is the JSON response I am receiving:

```json
{
  ""diaryId"": 2,
  ""userId"": 2,
  ""createDate"": ""2022-05-05"",
  ""createTime"": ""12:00:00"",
  ""totalFat"": 2.52,
  ""totalCarbon"": 2.3,
  ""totalProtein"": 2.1,
  ""totalFiber"": 2.1,
  ""totalSugar"": 1.2,
  ""totalSodium"": 1.1,
  ""totalCalories"": 1.21
}
```

I have verified that the database stores the correct time for the ""createTime"" field. I have also tried restarting my Spring Boot application and checking for any potential data serialization issues, but the problem persists.

What could be causing the ""createTime"" field to always return ""12:00:00"" in the JSON response, even though the database contains the correct time?"
